Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
6.706055e-07,3.071844388726149e-06,3.169003e-06,8.696269112841312e-07,9.478963184022622e-07,6.706055e-07,1.041058227010363e-06,3.169003e-06,2.374183299752337e-06,1.252897359473223e-06
2.8836621556213745e-06,2.6716431397190343e-06,2.757522562807215e-06,2.1414953089131266e-06,1.6596249000542106e-06,1.8280051249284884e-06,7.772014874495663e-07,6.706055e-07,3.0232233045360596e-06,1.517155859155845e-06
1.9298222146519655e-06,6.706055e-07,2.3328920709611414e-06,2.8821280961215308e-06,2.750599863646019e-06,1.5536028209637603e-06,6.706055e-07,2.104780975536747e-06,2.7538311535652798e-06,2.7816492342739972e-06
6.706055e-07,1.4973825317242095e-06,1.3865018635003039e-06,3.169003e-06,2.217721016681459e-06,3.169003e-06,6.706055e-07,2.8979170567131885e-06,6.706055e-07,6.920788665558107e-07
7.020339271084132e-07,1.2759747065935813e-06,8.594846632531246e-07,7.417106570969885e-07,1.021010039872773e-06,7.996929300352117e-07,6.743793896581391e-07,9.196578622085311e-07,9.740581038160422e-07,9.700963330404505e-07
2.831138226677404e-06,1.104942352777745e-06,2.3960908459995166e-06,2.7201171691588347e-06,6.706055e-07,3.169003e-06,1.5966565076317153e-06,1.7603087084090379e-06,1.9704940029157308e-06,2.242328659662718e-06
1.0187994263300802e-06,6.706055e-07,8.362106766655385e-07,1.2631714898089445e-06,3.169003e-06,2.2502033587936125e-06,3.1086685596389296e-06,3.169003e-06,6.706055e-07,1.1811299632648123e-06
3.169003e-06,6.706055e-07,8.879821348292436e-07,1.3579879635287087e-06,1.6682136514569406e-06,2.976325979981177e-06,1.932122513392539e-06,2.121699644155044e-06,1.9584447495529674e-06,3.169003e-06
3.169003e-06,3.169003e-06,1.9032651083127721e-06,2.9364176295882896e-06,6.706055e-07,1.5588644261234563e-06,1.2626320174815026e-06,1.5762199605075805e-06,6.706055e-07,1.6804628666626597e-06
2.134429535909951e-06,3.169003e-06,3.169003e-06,6.706055e-07,9.238714798995554e-07,2.8644634490258575e-06,1.2197642947181548e-06,2.57664608077058e-06,6.706055e-07,3.169003e-06
6.706055e-07,1.4173932716342185e-06,6.706055e-07,3.169003e-06,1.7993873154667574e-06,2.9117708487952665e-06,6.706055e-07,2.7090226498467493e-06,2.4157598237693688e-06,1.1882395157147448e-06
6.706055e-07,1.2221504266924476e-06,3.169003e-06,1.01833452500172e-06,2.4258647228043544e-06,2.4569345976402156e-06,6.706055e-07,1.4871611144064997e-06,3.169003e-06,3.169003e-06
