Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
1.8280231870448915e-06,6.706055160066171e-07,6.706055160066171e-07,7.187286428234074e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,8.954327768151416e-07,6.706055160066171e-07,2.5286080926889554e-06
2.150550017177011e-06,6.706055160066171e-07,9.145004469246487e-07,1.6134159750436083e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,2.193284672102891e-06,6.706055160066171e-07,6.968277830310399e-07
1.5687725181123824e-06,6.706055160066171e-07,1.987037649087142e-06,1.968139940800029e-06,7.292426289495779e-07,6.706055160066171e-07,6.706055160066171e-07,1.8134328456653748e-06,6.706055160066171e-07,6.706055160066171e-07
1.6046793689383776e-06,6.706055160066171e-07,6.706055160066171e-07,2.3845866508054314e-06,6.706055160066171e-07,1.4573797670891508e-06,2.2081446786614833e-06,6.706055160066171e-07,6.706055160066171e-07,1.259604232473066e-06
6.706055160066171e-07,1.165824755844369e-06,1.2319826510065468e-06,6.706055160066171e-07,1.3979680488773738e-06,6.706055160066171e-07,2.27588839152304e-06,6.706055160066171e-07,1.3740924487137818e-06,6.706055160066171e-07
1.0336837021895917e-06,1.8572764020063914e-06,1.7102397578128148e-06,2.435227770547499e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.06983839032182e-06,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,1.1561146493477281e-06,6.706055160066171e-07,1.1057720712415176e-06,6.706055160066171e-07,1.2370733202260453e-06,6.706055160066171e-07,1.4146448847895954e-06,2.2280569282884244e-06,6.706055160066171e-07
6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.183547738037305e-06,1.3766591564490227e-06,8.113862577374675e-07,8.286195907203364e-07,6.706055160066171e-07,2.2527831333718495e-06
6.706055160066171e-07,7.410249054373708e-07,7.212777859422204e-07,1.845576434789109e-06,6.706055160066171e-07,1.0945507256110432e-06,1.5645052826585015e-06,6.706055160066171e-07,6.706055160066171e-07,1.5836494640097953e-06
2.097430524372612e-06,6.706055160066171e-07,8.849758046380884e-07,6.706055160066171e-07,8.514585942975827e-07,6.748323357896879e-07,2.3671536837355234e-06,8.30709836918686e-07,6.706055160066171e-07,6.706055160066171e-07
1.2410137060214765e-06,1.7826002931542462e-06,7.207455610114266e-07,6.706055160066171e-07,1.5900366179266712e-06,1.6117010090965778e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,2.4988173663587077e-06,6.706055160066171e-07,1.29158866002399e-06,6.706055160066171e-07,6.706055160066171e-07,1.6503620372532168e-06,6.706055160066171e-07,8.48503020733915e-07,6.706055160066171e-07
7.656233265151968e-07,6.706055160066171e-07,7.073549568303861e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,8.471087085126783e-07,6.706055160066171e-07,7.078435828589136e-07,6.706055160066171e-07
7.756991635687882e-07,7.666929491279006e-07,1.895677087304648e-06,6.706055160066171e-07,6.706055160066171e-07,7.806514759067795e-07,1.7672509784461e-06,1.013665951177245e-06,6.706055160066171e-07,6.706055160066171e-07
1.578033561600023e-06,6.706055160066171e-07,2.3817381133994786e-06,1.4690272109874059e-06,6.706055160066171e-07,6.706055160066171e-07,2.130622533513815e-06,6.706055160066171e-07,2.075802740364452e-06,6.706055160066171e-07
7.530858283644193e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,8.92778928118787e-07,1.0043984275398543e-06,2.940699459941243e-06,6.706055160066171e-07,1.2198750027891947e-06,6.706055160066171e-07
6.706055160066171e-07,1.677746013228898e-06,1.2089695928807487e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.4815223039477132e-06,8.854022439663822e-07,6.706055160066171e-07
6.706055160066171e-07,1.4605293472413905e-06,6.706055160066171e-07,6.706055160066171e-07,2.1305263544491027e-06,6.706055160066171e-07,6.706055160066171e-07,1.5895170690782834e-06,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.986355755434488e-06,6.706055160066171e-07,9.152090569841675e-07,6.706055160066171e-07,1.228922997142945e-06,2.864056341422838e-06,6.706055160066171e-07
3.1690028663433623e-06,6.706055160066171e-07,1.2431696632120293e-06,1.306106241827365e-06,6.706055160066171e-07,6.706055160066171e-07,1.1031295343855163e-06,1.0055721304524923e-06,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,7.477215717699437e-07,6.706055160066171e-07,1.138449306381517e-06,1.0923308764176909e-06,1.7553022644278826e-06,6.706055160066171e-07,1.3192891401558882e-06,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,6.706055160066171e-07,1.925735659824568e-06,6.706055160066171e-07,6.706055160066171e-07,2.721296823438024e-06,1.084187260858016e-06,6.706055160066171e-07,1.0468091886650654e-06,6.706055160066171e-07
